inventory_id,item_id,warehouse_id,stock_level,reorder_point,reorder_frequency_days,lead_time_days,last_restock_date,stockout_count_last_month,turnover_ratio
1959,ITM11958,WH_L60,479,30,7,8,2024-01-21,3,9.19
1960,ITM11959,WH_L58,443,75,8,3,2024-10-07,6,1.84
1961,ITM11960,WH_L5,420,63,3,4,2024-09-11,6,7.34
1962,ITM11961,WH_L8,418,36,11,3,2024-04-16,6,1.73
1963,ITM11962,WH_L48,125,47,5,7,2024-12-18,6,11.75
1964,ITM11963,WH_L37,290,99,12,6,2024-09-03,9,13.21
1965,ITM11964,WH_L10,482,67,5,2,2024-06-18,9,14.49
1966,ITM11965,WH_L83,338,71,13,3,2024-04-30,8,10.68
1967,ITM11966,WH_L12,186,55,4,5,2024-01-02,1,9.85
1968,ITM11967,WH_L79,32,98,10,4,2024-01-07,4,10.72
1969,ITM11968,WH_L77,356,20,5,4,2024-12-09,9,12.97
1970,ITM11969,WH_L65,51,81,8,2,2024-02-15,8,12.3
1971,ITM11970,WH_L50,412,17,4,9,2024-02-26,1,7.14
1972,ITM11971,WH_L60,59,80,9,7,2024-10-20,2,10.12
1973,ITM11972,WH_L75,167,73,6,2,2024-12-08,6,3.27
1974,ITM11973,WH_L71,237,30,11,7,2024-09-09,8,10.73
1975,ITM11974,WH_L95,238,81,12,3,2024-03-17,2,11.23
1976,ITM11975,WH_L6,488,72,11,6,2024-02-16,9,12.22
1977,ITM11976,WH_L58,101,94,9,5,2024-09-18,7,12.45
1978,ITM11977,WH_L74,352,73,14,4,2024-02-08,7,7.16
1979,ITM11978,WH_L84,227,29,10,2,2024-02-21,3,13.65
1980,ITM11979,WH_L25,220,17,5,5,2024-05-11,5,14.73
1981,ITM11980,WH_L42,466,67,13,7,2024-11-25,7,14.69
1982,ITM11981,WH_L78,351,55,7,6,2024-04-28,8,9.2
1983,ITM11982,WH_L61,447,40,4,4,2024-08-21,1,8.83
1984,ITM11983,WH_L65,57,18,12,4,2024-05-31,0,7.4
1985,ITM11984,WH_L20,230,24,9,7,2024-05-15,4,5.2
1986,ITM11985,WH_L8,463,35,10,6,2024-08-25,9,5.67
1987,ITM11986,WH_L58,346,19,11,4,2024-01-26,2,4.02
1988,ITM11987,WH_L14,268,38,13,6,2024-02-21,5,14.38
1989,ITM11988,WH_L44,246,89,13,4,2024-03-30,0,9.68
1990,ITM11989,WH_L92,67,45,9,3,2024-01-21,3,14.08
1991,ITM11990,WH_L11,37,93,12,7,2024-05-28,5,6.42
1992,ITM11991,WH_L65,419,46,12,6,2024-07-03,1,5.17
1993,ITM11992,WH_L83,458,95,10,5,2024-12-12,7,2.86
1994,ITM11993,WH_L23,314,80,14,9,2024-06-09,3,5.2
1995,ITM11994,WH_L6,215,32,11,3,2024-08-06,1,13.46
1996,ITM11995,WH_L32,206,50,8,8,2024-02-29,0,9.15
1997,ITM11996,WH_L91,364,89,14,5,2024-02-18,7,7.33
1998,ITM11997,WH_L57,243,37,14,7,2024-01-24,9,8.96
1999,ITM11998,WH_L57,337,57,12,4,2024-01-05,0,13.5
2000,ITM11999,WH_L68,416,47,4,8,2024-03-11,6,3.7
2001,ITM12000,WH_L67,384,40,4,5,2024-12-05,6,14.52
2002,ITM12001,WH_L79,356,23,6,3,2024-11-27,5,10.33
2003,ITM12002,WH_L21,248,82,11,8,2024-03-28,7,12.97
2004,ITM12003,WH_L47,409,97,9,8,2024-06-17,9,8.36
2005,ITM12004,WH_L48,486,86,4,6,2024-07-02,0,4.31
2006,ITM12005,WH_L37,96,99,10,2,2024-08-12,0,8.94
2007,ITM12006,WH_L50,207,38,13,5,2024-11-14,0,1.95
2008,ITM12007,WH_L53,365,60,9,2,2024-05-17,5,12.93
2009,ITM12008,WH_L100,289,58,11,7,2024-02-17,6,10.09
2010,ITM12009,WH_L44,114,52,10,5,2024-07-09,9,4.96
2011,ITM12010,WH_L87,329,81,5,5,2024-06-24,8,4.84
2012,ITM12011,WH_L77,151,96,3,6,2024-04-03,9,13.64
2013,ITM12012,WH_L7,58,14,4,4,2024-02-28,4,12.77
2014,ITM12013,WH_L81,91,51,4,3,2024-07-24,0,11.68
2015,ITM12014,WH_L83,300,16,6,3,2024-07-23,8,6.81
2016,ITM12015,WH_L43,352,51,8,3,2024-08-21,4,13.22
2017,ITM12016,WH_L9,179,45,6,9,2024-05-19,5,4.46
2018,ITM12017,WH_L43,206,36,11,7,2024-07-16,8,1.34
2019,ITM12018,WH_L13,210,67,6,8,2024-12-19,1,7.06
2020,ITM12019,WH_L72,441,55,8,4,2024-09-01,2,13.87
2021,ITM12020,WH_L87,139,75,8,2,2024-08-03,6,9.0
2022,ITM12021,WH_L50,239,34,12,3,2024-11-28,2,4.21
2023,ITM12022,WH_L37,72,82,13,9,2024-03-26,1,10.11
2024,ITM12023,WH_L33,241,36,12,2,2024-02-27,6,11.43
2025,ITM12024,WH_L93,470,10,3,4,2024-03-08,7,8.7
2026,ITM12025,WH_L85,431,96,10,7,2024-12-22,8,12.8
2027,ITM12026,WH_L78,150,83,14,4,2024-01-31,1,9.29
2028,ITM12027,WH_L20,256,51,5,6,2024-03-22,1,2.34
2029,ITM12028,WH_L43,265,61,8,8,2024-02-23,6,12.33
2030,ITM12029,WH_L11,245,34,5,3,2024-08-01,3,3.05
2031,ITM12030,WH_L75,227,63,13,7,2024-10-29,4,13.36
2032,ITM12031,WH_L85,425,76,4,6,2024-09-04,0,8.31
2033,ITM12032,WH_L19,115,15,7,3,2024-10-18,5,11.25
2034,ITM12033,WH_L45,441,67,3,4,2024-12-13,9,14.61
2035,ITM12034,WH_L40,219,79,11,4,2024-08-12,7,7.05
2036,ITM12035,WH_L84,266,62,13,9,2024-04-02,0,7.44
2037,ITM12036,WH_L90,91,75,9,5,2024-11-08,1,12.56
2038,ITM12037,WH_L85,337,67,5,5,2024-07-13,6,2.54
2039,ITM12038,WH_L51,204,91,6,4,2024-07-02,1,1.39
2040,ITM12039,WH_L17,25,96,8,4,2024-11-09,8,9.46
2041,ITM12040,WH_L77,225,11,5,2,2024-01-15,5,3.35
2042,ITM12041,WH_L91,51,85,14,9,2024-12-16,4,4.58
2043,ITM12042,WH_L11,118,31,9,8,2024-03-07,6,14.67
2044,ITM12043,WH_L40,413,46,8,2,2024-09-04,9,10.14
2045,ITM12044,WH_L72,406,29,11,8,2024-09-06,7,12.98
2046,ITM12045,WH_L49,275,33,14,6,2024-02-27,8,13.57
2047,ITM12046,WH_L83,206,93,7,5,2024-07-29,5,2.7
2048,ITM12047,WH_L43,95,74,6,5,2024-08-13,4,13.99
2049,ITM12048,WH_L17,196,74,5,9,2024-01-24,6,13.13
2050,ITM12049,WH_L86,334,90,12,4,2024-02-02,1,1.63
2051,ITM12050,WH_L90,306,10,3,4,2024-05-13,7,14.68
2052,ITM12051,WH_L95,368,12,5,6,2024-12-01,3,7.42
2053,ITM12052,WH_L88,274,55,5,7,2024-06-09,0,14.64
2054,ITM12053,WH_L68,344,64,9,7,2024-01-07,2,12.53
2055,ITM12054,WH_L12,209,84,9,9,2024-12-26,8,7.16
2056,ITM12055,WH_L83,327,97,14,7,2024-12-13,3,8.16
2057,ITM12056,WH_L86,364,95,3,5,2024-09-25,9,4.85
2058,ITM12057,WH_L55,146,73,5,2,2024-10-22,9,7.82
2059,ITM12058,WH_L66,444,54,10,7,2024-10-16,2,2.5
2060,ITM12059,WH_L47,306,35,11,3,2024-04-24,3,13.72
2061,ITM12060,WH_L3,273,86,9,9,2024-12-08,2,10.98
2062,ITM12061,WH_L47,232,74,9,6,2024-06-22,2,12.27
2063,ITM12062,WH_L40,269,33,14,7,2024-09-22,1,8.44
2064,ITM12063,WH_L24,103,83,13,3,2024-09-24,5,2.76
2065,ITM12064,WH_L28,402,44,10,7,2024-12-18,9,8.52
2066,ITM12065,WH_L44,425,33,8,2,2024-12-24,5,5.61
2067,ITM12066,WH_L99,407,37,13,2,2024-11-12,9,1.14
2068,ITM12067,WH_L63,32,89,5,7,2024-02-18,3,9.61
2069,ITM12068,WH_L25,64,25,3,9,2024-08-09,7,12.95
2070,ITM12069,WH_L29,146,68,9,9,2024-12-04,5,10.95
2071,ITM12070,WH_L18,445,90,3,3,2024-05-07,7,4.13
2072,ITM12071,WH_L20,133,63,3,6,2024-09-03,5,12.47
2073,ITM12072,WH_L10,452,88,11,3,2024-06-26,8,5.33
2074,ITM12073,WH_L38,295,25,12,6,2024-12-05,2,4.06
2075,ITM12074,WH_L13,224,24,9,7,2024-12-12,2,14.46
2076,ITM12075,WH_L65,356,20,13,6,2024-11-24,1,1.23
2077,ITM12076,WH_L99,457,74,6,4,2024-07-16,9,3.35
2078,ITM12077,WH_L70,439,88,8,5,2024-03-17,5,7.54
2079,ITM12078,WH_L95,404,99,3,8,2024-10-12,6,3.34
2080,ITM12079,WH_L68,418,77,9,5,2024-11-09,6,3.34
2081,ITM12080,WH_L5,480,52,14,2,2024-01-28,4,9.88
2082,ITM12081,WH_L85,292,78,8,4,2024-01-06,5,12.47
2083,ITM12082,WH_L44,427,22,6,5,2024-11-25,6,10.26
2084,ITM12083,WH_L99,77,19,9,7,2024-03-21,1,2.42
2085,ITM12084,WH_L80,347,84,5,6,2024-09-15,9,13.54
2086,ITM12085,WH_L17,238,91,3,6,2024-08-28,6,13.92
2087,ITM12086,WH_L77,128,50,6,3,2024-09-10,0,4.93
2088,ITM12087,WH_L49,298,59,5,3,2024-03-25,5,8.74
2089,ITM12088,WH_L20,193,96,3,9,2024-02-08,7,7.79
2090,ITM12089,WH_L21,347,80,4,6,2024-09-08,0,10.36
2091,ITM12090,WH_L24,283,68,13,9,2024-06-13,0,14.69
2092,ITM12091,WH_L89,334,48,7,7,2024-05-03,5,14.81
2093,ITM12092,WH_L99,493,12,10,6,2024-06-18,4,8.13
2094,ITM12093,WH_L80,130,85,3,3,2024-05-22,2,2.29
2095,ITM12094,WH_L22,206,16,6,5,2024-01-26,9,5.68
2096,ITM12095,WH_L93,288,58,6,9,2024-09-16,9,6.79
2097,ITM12096,WH_L57,442,35,7,9,2024-04-24,6,8.48
2098,ITM12097,WH_L6,248,42,9,2,2024-10-08,6,14.45
2099,ITM12098,WH_L53,175,57,14,3,2024-11-25,6,4.67
2100,ITM12099,WH_L47,492,88,10,7,2024-07-12,5,8.51
2101,ITM12100,WH_L87,208,11,8,9,2024-07-25,3,5.07
2102,ITM12101,WH_L93,291,80,3,5,2024-04-30,8,13.87
2103,ITM12102,WH_L31,394,41,9,5,2024-02-10,8,14.86
2104,ITM12103,WH_L57,21,13,5,5,2024-08-23,6,13.19
2105,ITM12104,WH_L79,265,29,8,4,2024-08-15,6,5.74
2106,ITM12105,WH_L37,229,45,10,4,2024-10-20,7,4.89
2107,ITM12106,WH_L97,420,41,9,8,2024-08-17,4,7.04
2108,ITM12107,WH_L96,305,37,12,5,2024-02-15,8,11.47
2109,ITM12108,WH_L58,378,86,8,9,2024-09-12,5,1.13
2110,ITM12109,WH_L30,32,10,11,7,2024-08-16,6,14.93
2111,ITM12110,WH_L69,115,69,11,6,2024-06-10,6,13.37
2112,ITM12111,WH_L31,240,65,3,7,2024-03-01,8,1.33
2113,ITM12112,WH_L40,257,44,3,4,2024-09-11,6,6.35
2114,ITM12113,WH_L61,113,39,3,3,2024-11-30,2,10.63
2115,ITM12114,WH_L25,357,63,10,9,2024-01-10,5,4.38
2116,ITM12115,WH_L48,288,45,14,8,2024-02-22,5,3.0
2117,ITM12116,WH_L87,190,64,14,4,2024-07-25,6,9.81
2118,ITM12117,WH_L74,488,98,12,6,2024-07-30,5,13.65
2119,ITM12118,WH_L57,113,89,9,2,2024-01-19,3,14.38
2120,ITM12119,WH_L60,168,67,5,8,2024-10-12,5,1.14
2121,ITM12120,WH_L99,131,92,4,4,2024-10-08,2,13.24
2122,ITM12121,WH_L37,74,74,6,7,2024-01-01,0,8.85
2123,ITM12122,WH_L100,356,78,5,8,2024-02-16,0,4.33
2124,ITM12123,WH_L49,443,60,9,9,2024-11-05,4,9.64
2125,ITM12124,WH_L65,486,31,12,7,2024-11-12,7,14.94
2126,ITM12125,WH_L68,135,97,10,5,2024-11-22,2,4.87
2127,ITM12126,WH_L54,162,62,8,5,2024-06-04,1,4.88
2128,ITM12127,WH_L21,220,45,5,5,2024-09-17,7,10.79
2129,ITM12128,WH_L26,199,77,8,8,2024-10-14,8,1.6
2130,ITM12129,WH_L78,221,45,4,2,2024-04-15,8,12.49
2131,ITM12130,WH_L18,383,61,14,6,2024-12-01,1,10.14
2132,ITM12131,WH_L33,498,62,9,9,2024-12-09,7,12.78
2133,ITM12132,WH_L7,72,91,13,8,2024-08-21,1,4.23
2134,ITM12133,WH_L83,490,59,12,3,2024-06-23,6,12.86
2135,ITM12134,WH_L62,403,89,9,9,2024-07-05,7,7.28
2136,ITM12135,WH_L48,199,50,6,7,2024-01-28,0,2.86
2137,ITM12136,WH_L71,433,27,10,7,2024-04-24,7,13.62
2138,ITM12137,WH_L14,436,31,6,8,2024-08-20,2,10.87
2139,ITM12138,WH_L92,332,75,9,8,2024-06-18,0,3.36
2140,ITM12139,WH_L67,327,30,6,6,2024-10-13,6,4.45
2141,ITM12140,WH_L16,156,53,14,2,2024-11-13,9,4.76
2142,ITM12141,WH_L37,201,56,7,8,2024-11-03,2,14.49
2143,ITM12142,WH_L11,386,48,9,5,2024-08-30,7,13.41
2144,ITM12143,WH_L98,20,38,12,6,2024-12-02,8,5.85
2145,ITM12144,WH_L21,63,63,5,3,2024-07-05,1,7.53
2146,ITM12145,WH_L35,246,99,12,5,2024-08-19,0,4.99
2147,ITM12146,WH_L58,350,94,7,3,2024-02-28,7,11.4
2148,ITM12147,WH_L66,117,26,13,4,2024-02-19,9,3.26
2149,ITM12148,WH_L19,227,89,5,3,2024-12-03,5,5.74
2150,ITM12149,WH_L56,284,69,7,5,2024-04-23,9,9.49
2151,ITM12150,WH_L12,307,40,5,4,2024-01-02,0,13.28
2152,ITM12151,WH_L29,290,82,13,5,2024-06-23,2,9.9
2153,ITM12152,WH_L58,159,87,12,7,2024-06-30,8,14.16
2154,ITM12153,WH_L45,256,58,13,5,2024-11-20,8,14.03
2155,ITM12154,WH_L4,481,11,9,4,2024-05-29,5,11.06
2156,ITM12155,WH_L54,460,57,3,3,2024-10-07,2,4.9
2157,ITM12156,WH_L7,411,23,11,7,2024-09-24,7,10.56
2158,ITM12157,WH_L51,91,68,11,2,2024-07-10,5,3.7
2159,ITM12158,WH_L65,174,67,7,2,2024-12-25,0,5.66
2160,ITM12159,WH_L48,209,67,11,9,2024-02-24,5,11.61
2161,ITM12160,WH_L31,287,60,12,2,2024-01-24,4,12.91
2162,ITM12161,WH_L50,340,93,8,2,2024-03-25,7,6.83
2163,ITM12162,WH_L11,126,11,7,6,2024-09-09,1,8.33
2164,ITM12163,WH_L48,251,50,5,2,2024-03-12,6,6.41
2165,ITM12164,WH_L29,61,92,13,4,2024-07-28,5,7.71
2166,ITM12165,WH_L4,209,91,13,8,2024-02-24,0,8.17
2167,ITM12166,WH_L41,390,25,10,2,2024-05-10,7,10.69
2168,ITM12167,WH_L13,158,13,6,5,2024-11-08,5,11.51
2169,ITM12168,WH_L92,122,21,12,8,2024-04-10,2,14.65
2170,ITM12169,WH_L84,190,38,5,2,2024-04-06,4,7.13
2171,ITM12170,WH_L43,370,16,8,8,2024-03-02,6,2.16
2172,ITM12171,WH_L19,292,23,10,3,2024-07-20,8,10.63
2173,ITM12172,WH_L18,435,21,11,4,2024-04-20,3,7.98
2174,ITM12173,WH_L5,240,14,8,4,2024-08-22,1,12.77
2175,ITM12174,WH_L37,232,90,7,9,2024-04-07,2,3.05
2176,ITM12175,WH_L61,360,41,14,8,2024-06-22,6,10.03
2177,ITM12176,WH_L90,443,83,13,9,2024-02-25,7,7.43
2178,ITM12177,WH_L18,426,52,4,7,2024-07-31,4,6.87
2179,ITM12178,WH_L98,75,90,4,6,2024-01-24,2,8.91
2180,ITM12179,WH_L91,409,78,11,5,2024-11-20,0,10.58
2181,ITM12180,WH_L61,361,54,4,8,2024-12-10,9,12.91
2182,ITM12181,WH_L58,453,18,4,4,2024-10-28,0,4.29
2183,ITM12182,WH_L79,121,58,5,9,2024-03-04,1,5.1
2184,ITM12183,WH_L1,440,42,5,3,2024-08-18,4,8.68
2185,ITM12184,WH_L11,211,27,6,2,2024-08-22,2,5.85
2186,ITM12185,WH_L3,329,18,9,4,2024-12-03,6,8.96
2187,ITM12186,WH_L33,219,71,11,3,2024-10-28,1,3.8
2188,ITM12187,WH_L28,252,66,4,2,2024-09-15,1,5.31
2189,ITM12188,WH_L20,452,38,6,6,2024-03-09,2,5.55
2190,ITM12189,WH_L71,246,87,11,4,2024-09-12,0,14.89
2191,ITM12190,WH_L94,390,34,4,9,2024-01-03,1,12.96
2192,ITM12191,WH_L78,158,24,12,4,2024-09-28,4,12.73
2193,ITM12192,WH_L68,363,15,13,8,2024-01-25,2,8.19
2194,ITM12193,WH_L55,324,51,3,8,2024-10-10,9,7.54
2195,ITM12194,WH_L15,168,38,12,3,2024-08-09,5,1.98
2196,ITM12195,WH_L100,134,88,10,9,2024-10-26,1,3.76
2197,ITM12196,WH_L37,469,13,11,7,2024-09-04,7,13.53
2198,ITM12197,WH_L31,82,91,9,8,2024-09-17,3,8.36
2199,ITM12198,WH_L39,123,66,10,5,2024-03-31,2,14.82
2200,ITM12199,WH_L16,358,58,6,6,2024-12-20,4,9.29
2201,ITM12200,WH_L7,378,53,6,5,2024-10-23,7,6.28
2202,ITM12201,WH_L31,175,89,4,4,2024-03-29,8,4.84
2203,ITM12202,WH_L54,292,84,10,5,2024-03-06,0,13.86
2204,ITM12203,WH_L82,25,23,13,2,2024-02-23,3,6.19
2205,ITM12204,WH_L80,166,12,4,6,2024-07-17,5,3.05
2206,ITM12205,WH_L59,203,71,11,5,2024-12-02,5,4.9
2207,ITM12206,WH_L9,47,73,6,2,2024-11-03,8,10.04
2208,ITM12207,WH_L15,469,54,3,3,2024-11-06,0,2.86
2209,ITM12208,WH_L64,57,91,6,5,2024-06-13,4,2.28
2210,ITM12209,WH_L77,138,67,5,6,2024-09-15,9,7.41
2211,ITM12210,WH_L69,312,29,14,2,2024-07-15,0,2.17
2212,ITM12211,WH_L3,390,67,8,5,2024-08-02,5,6.5
2213,ITM12212,WH_L81,263,98,9,3,2024-11-07,8,5.52
2214,ITM12213,WH_L66,87,66,10,5,2024-12-20,3,6.48
2215,ITM12214,WH_L74,233,86,4,2,2024-05-07,9,7.83
2216,ITM12215,WH_L31,237,77,8,5,2024-05-20,9,3.59
2217,ITM12216,WH_L92,196,87,8,6,2024-07-22,8,7.19
2218,ITM12217,WH_L19,318,61,12,4,2024-06-24,2,6.06
2219,ITM12218,WH_L38,183,46,14,9,2024-05-30,6,12.14
2220,ITM12219,WH_L55,77,17,7,9,2024-08-19,4,10.73
2221,ITM12220,WH_L1,288,53,12,2,2024-03-09,9,13.22
2222,ITM12221,WH_L79,327,14,12,2,2024-03-11,0,10.37
2223,ITM12222,WH_L46,77,78,9,2,2024-07-30,6,2.7
2224,ITM12223,WH_L31,307,40,5,2,2024-11-04,7,8.1
2225,ITM12224,WH_L74,484,54,6,5,2024-12-24,5,11.39
2226,ITM12225,WH_L54,124,18,12,6,2024-09-19,0,12.78
2227,ITM12226,WH_L24,247,41,11,9,2024-06-02,8,3.54
2228,ITM12227,WH_L86,266,42,6,3,2024-12-25,6,4.13
2229,ITM12228,WH_L86,207,76,5,9,2024-10-07,5,13.07
2230,ITM12229,WH_L11,102,39,4,6,2024-06-09,3,7.8
2231,ITM12230,WH_L68,205,85,7,2,2024-12-30,2,7.33
2232,ITM12231,WH_L47,271,38,6,7,2024-10-10,3,7.92
2233,ITM12232,WH_L9,374,12,10,5,2024-11-19,0,3.43
2234,ITM12233,WH_L68,257,99,9,7,2024-04-21,8,9.79
2235,ITM12234,WH_L70,379,66,8,5,2024-04-12,1,12.31
2236,ITM12235,WH_L65,203,39,13,2,2024-04-17,1,12.72
2237,ITM12236,WH_L65,303,18,14,5,2024-11-15,2,1.43
2238,ITM12237,WH_L71,404,35,4,2,2024-05-28,0,11.01
2239,ITM12238,WH_L3,445,11,5,6,2024-12-17,9,2.28
2240,ITM12239,WH_L50,229,71,12,8,2024-06-25,2,14.54
2241,ITM12240,WH_L61,323,12,11,4,2024-12-10,3,7.75
2242,ITM12241,WH_L6,315,55,11,5,2024-03-08,8,11.86
2243,ITM12242,WH_L82,116,77,7,2,2024-12-29,4,9.71
2244,ITM12243,WH_L50,466,34,5,7,2024-11-28,5,14.33
2245,ITM12244,WH_L48,479,60,4,2,2024-04-01,0,14.63
2246,ITM12245,WH_L33,475,22,10,7,2024-09-14,2,4.9
2247,ITM12246,WH_L96,491,53,8,9,2024-10-04,6,7.76
2248,ITM12247,WH_L3,227,44,12,5,2024-12-21,6,8.06
2249,ITM12248,WH_L46,389,64,13,3,2024-11-22,9,3.49
2250,ITM12249,WH_L9,407,96,14,7,2024-06-14,0,13.66
2251,ITM12250,WH_L45,441,18,9,2,2024-12-29,8,5.89
2252,ITM12251,WH_L31,430,11,3,5,2024-02-29,0,2.22
2253,ITM12252,WH_L94,156,70,3,2,2024-06-29,6,3.16
2254,ITM12253,WH_L85,386,50,12,3,2024-10-14,1,8.19
2255,ITM12254,WH_L81,419,53,4,4,2024-09-02,8,13.34
2256,ITM12255,WH_L14,203,73,12,8,2024-10-25,8,9.8
2257,ITM12256,WH_L99,95,40,5,8,2024-10-19,8,4.01
2258,ITM12257,WH_L75,306,56,14,3,2024-12-07,3,5.16
2259,ITM12258,WH_L95,491,11,3,6,2024-12-29,5,14.66
2260,ITM12259,WH_L97,394,91,7,5,2024-08-01,1,1.74
2261,ITM12260,WH_L43,161,86,5,3,2024-12-11,2,14.92
2262,ITM12261,WH_L18,256,78,3,4,2024-09-30,5,13.68
2263,ITM12262,WH_L6,44,67,10,2,2024-05-26,0,10.5
2264,ITM12263,WH_L46,309,53,14,5,2024-08-04,6,14.2
2265,ITM12264,WH_L70,86,83,13,9,2024-01-07,1,3.13
2266,ITM12265,WH_L44,269,65,8,7,2024-09-24,7,14.2
2267,ITM12266,WH_L83,427,52,11,3,2024-02-24,4,3.98
2268,ITM12267,WH_L23,137,98,5,9,2024-01-13,6,8.65
2269,ITM12268,WH_L100,92,43,11,9,2024-07-14,7,7.84
2270,ITM12269,WH_L88,301,39,11,4,2024-03-15,2,8.17
2271,ITM12270,WH_L60,423,80,14,9,2024-01-28,5,4.74
2272,ITM12271,WH_L90,467,79,14,3,2024-12-09,8,11.93
2273,ITM12272,WH_L62,379,64,3,6,2024-01-29,3,11.4
2274,ITM12273,WH_L81,29,76,5,8,2024-04-12,9,14.36
2275,ITM12274,WH_L24,230,22,8,8,2024-05-16,6,8.1
2276,ITM12275,WH_L18,342,12,10,5,2024-03-23,0,8.67
2277,ITM12276,WH_L9,171,35,6,2,2024-05-26,6,13.65
2278,ITM12277,WH_L92,24,66,7,4,2024-12-15,8,13.87
2279,ITM12278,WH_L100,214,33,11,3,2024-05-08,9,10.09
2280,ITM12279,WH_L59,461,62,8,5,2024-03-15,7,12.49
2281,ITM12280,WH_L5,302,79,14,3,2024-02-01,3,8.07
2282,ITM12281,WH_L38,483,52,9,5,2024-12-19,2,6.43
2283,ITM12282,WH_L26,132,69,9,8,2024-05-31,6,13.1
2284,ITM12283,WH_L6,290,67,6,9,2024-04-14,0,11.88
2285,ITM12284,WH_L26,182,58,6,6,2024-10-04,7,4.39
2286,ITM12285,WH_L6,479,51,6,3,2024-01-17,0,1.67
2287,ITM12286,WH_L41,124,85,13,6,2024-07-02,6,8.92
2288,ITM12287,WH_L40,200,75,7,7,2024-08-19,5,12.78
2289,ITM12288,WH_L66,63,20,7,7,2024-02-22,9,4.46
2290,ITM12289,WH_L51,301,99,10,9,2024-11-11,7,11.74
2291,ITM12290,WH_L70,194,27,11,8,2024-12-11,5,6.8
2292,ITM12291,WH_L61,181,94,4,4,2024-10-14,4,5.7
2293,ITM12292,WH_L33,490,61,13,6,2024-04-24,8,3.42
2294,ITM12293,WH_L5,370,55,9,5,2024-11-27,3,14.08
2295,ITM12294,WH_L97,453,53,3,4,2024-10-14,6,4.16
2296,ITM12295,WH_L83,359,31,3,3,2024-07-18,5,4.91
2297,ITM12296,WH_L25,159,62,6,3,2024-05-01,9,5.64
2298,ITM12297,WH_L37,490,68,12,5,2024-09-18,5,4.99
2299,ITM12298,WH_L46,151,39,9,2,2024-12-22,4,3.28
2300,ITM12299,WH_L100,106,17,4,9,2024-05-27,1,5.96
2301,ITM12300,WH_L7,195,66,13,2,2024-12-20,3,7.6
2302,ITM12301,WH_L84,202,82,4,9,2024-12-06,0,8.72
2303,ITM12302,WH_L43,387,29,3,3,2024-01-25,8,3.19
2304,ITM12303,WH_L35,148,34,12,9,2024-07-14,8,11.91
2305,ITM12304,WH_L16,265,28,4,8,2024-07-17,7,5.36
2306,ITM12305,WH_L48,108,14,9,8,2024-08-01,3,13.85
2307,ITM12306,WH_L56,85,84,11,5,2024-12-16,4,5.61
2308,ITM12307,WH_L52,177,88,8,2,2024-06-09,0,13.08
2309,ITM12308,WH_L96,406,81,12,6,2024-10-09,3,5.94
2310,ITM12309,WH_L57,397,92,4,3,2024-01-28,3,8.08
2311,ITM12310,WH_L50,168,96,14,7,2024-01-07,4,6.21
2312,ITM12311,WH_L44,492,36,12,6,2024-05-08,1,6.42
2313,ITM12312,WH_L24,359,49,12,5,2024-04-13,1,9.66
2314,ITM12313,WH_L64,452,35,11,7,2024-11-13,1,10.7
2315,ITM12314,WH_L89,135,36,9,6,2024-08-14,7,13.19
2316,ITM12315,WH_L64,233,71,13,2,2024-04-25,1,8.97
2317,ITM12316,WH_L48,488,92,3,9,2024-11-20,5,4.04
2318,ITM12317,WH_L67,465,59,14,8,2024-12-26,1,14.85
2319,ITM12318,WH_L35,391,51,11,2,2024-12-29,7,10.57
2320,ITM12319,WH_L11,313,38,4,7,2024-11-27,0,6.25
2321,ITM12320,WH_L94,272,48,6,9,2024-07-07,1,14.55
2322,ITM12321,WH_L55,162,69,11,9,2024-10-28,4,14.42
2323,ITM12322,WH_L11,269,50,6,9,2024-10-06,5,2.11
2324,ITM12323,WH_L56,385,42,5,4,2024-11-04,8,1.28
2325,ITM12324,WH_L78,455,92,3,8,2024-04-10,5,1.62
2326,ITM12325,WH_L24,482,92,9,3,2024-04-09,7,10.59
2327,ITM12326,WH_L70,321,25,8,7,2024-05-30,6,10.95
2328,ITM12327,WH_L38,44,32,12,5,2024-08-17,0,11.14
2329,ITM12328,WH_L42,296,16,6,3,2024-03-31,1,9.82
2330,ITM12329,WH_L14,491,35,8,6,2024-12-15,3,5.0
2331,ITM12330,WH_L11,396,21,8,8,2024-02-08,0,3.34
2332,ITM12331,WH_L42,397,81,6,5,2024-04-05,7,13.99
2333,ITM12332,WH_L85,408,14,8,5,2024-03-29,3,13.78
2334,ITM12333,WH_L38,89,78,12,2,2024-09-20,6,4.39
2335,ITM12334,WH_L40,132,58,13,6,2024-03-02,6,3.35
2336,ITM12335,WH_L58,382,35,10,2,2024-07-12,7,6.25
2337,ITM12336,WH_L78,131,14,5,2,2024-01-21,8,1.68
2338,ITM12337,WH_L92,383,31,6,9,2024-08-07,8,3.27
2339,ITM12338,WH_L55,322,88,12,8,2024-05-22,6,6.32
2340,ITM12339,WH_L22,490,22,14,4,2024-10-11,8,4.34
2341,ITM12340,WH_L89,471,37,3,2,2024-05-15,4,11.32
2342,ITM12341,WH_L57,110,42,6,3,2024-03-07,9,13.67
2343,ITM12342,WH_L45,37,32,13,5,2024-03-23,3,13.73
2344,ITM12343,WH_L58,168,27,12,8,2024-10-26,2,9.46
