operations_id,item_id,warehouse_id,picking_time_seconds,order_fulfillment_rate,KPI_score
2829,ITM12828,WH_L90,72,0.75,0.606
2830,ITM12829,WH_L35,41,0.81,0.692
2831,ITM12830,WH_L18,96,0.78,0.559
2832,ITM12831,WH_L14,60,0.89,0.709
2833,ITM12832,WH_L79,72,0.96,0.751
2834,ITM12833,WH_L95,89,0.89,0.641
2835,ITM12834,WH_L76,96,0.86,0.776
2836,ITM12835,WH_L31,119,0.9,0.689
2837,ITM12836,WH_L32,110,0.71,0.805
2838,ITM12837,WH_L7,138,0.74,0.415
2839,ITM12838,WH_L86,28,0.73,0.731
2840,ITM12839,WH_L68,110,0.73,0.603
2841,ITM12840,WH_L29,172,0.78,0.65
2842,ITM12841,WH_L82,103,0.86,0.579
2843,ITM12842,WH_L30,90,0.73,0.822
2844,ITM12843,WH_L7,112,0.98,0.595
2845,ITM12844,WH_L13,122,0.96,0.715
2846,ITM12845,WH_L53,163,0.99,0.64
2847,ITM12846,WH_L43,22,0.71,0.469
2848,ITM12847,WH_L92,127,0.96,0.765
2849,ITM12848,WH_L61,95,0.94,0.578
2850,ITM12849,WH_L13,32,0.97,0.568
2851,ITM12850,WH_L88,116,0.86,0.607
2852,ITM12851,WH_L99,172,0.94,0.766
2853,ITM12852,WH_L18,21,0.72,0.516
2854,ITM12853,WH_L1,146,0.72,0.505
2855,ITM12854,WH_L71,87,0.74,0.654
2856,ITM12855,WH_L21,76,0.97,0.552
2857,ITM12856,WH_L53,117,0.72,0.599
2858,ITM12857,WH_L84,53,0.73,0.523
2859,ITM12858,WH_L61,158,0.98,0.627
2860,ITM12859,WH_L62,16,0.73,0.478
2861,ITM12860,WH_L84,137,0.96,0.783
2862,ITM12861,WH_L26,106,0.94,0.509
2863,ITM12862,WH_L97,20,0.71,0.569
2864,ITM12863,WH_L37,169,0.71,0.478
2865,ITM12864,WH_L42,115,0.86,0.827
2866,ITM12865,WH_L37,92,1.0,0.575
2867,ITM12866,WH_L83,45,0.96,0.712
2868,ITM12867,WH_L8,127,0.79,0.644
2869,ITM12868,WH_L99,174,0.82,0.746
2870,ITM12869,WH_L12,50,0.82,0.61
2871,ITM12870,WH_L84,101,0.92,0.727
2872,ITM12871,WH_L74,58,0.8,0.667
2873,ITM12872,WH_L30,152,0.74,0.778
2874,ITM12873,WH_L69,150,0.92,0.606
2875,ITM12874,WH_L95,62,0.84,0.82
2876,ITM12875,WH_L93,116,0.72,0.577
2877,ITM12876,WH_L5,42,0.94,0.709
2878,ITM12877,WH_L23,128,0.88,0.489
2879,ITM12878,WH_L54,41,0.85,0.715
2880,ITM12879,WH_L23,127,0.9,0.433
2881,ITM12880,WH_L5,71,0.85,0.633
2882,ITM12881,WH_L51,91,0.89,0.484
2883,ITM12882,WH_L64,139,0.96,0.448
2884,ITM12883,WH_L24,86,0.88,0.618
2885,ITM12884,WH_L96,25,0.9,0.596
2886,ITM12885,WH_L38,132,0.88,0.6
2887,ITM12886,WH_L5,17,0.86,0.377
2888,ITM12887,WH_L2,156,0.75,0.593
2889,ITM12888,WH_L39,169,0.8,0.705
2890,ITM12889,WH_L73,76,0.91,0.697
2891,ITM12890,WH_L78,124,0.83,0.463
2892,ITM12891,WH_L14,122,0.82,0.454
2893,ITM12892,WH_L43,41,0.93,0.601
2894,ITM12893,WH_L37,114,0.7,0.675
2895,ITM12894,WH_L59,34,0.9,0.61
2896,ITM12895,WH_L83,62,0.85,0.513
2897,ITM12896,WH_L70,90,0.81,0.654
2898,ITM12897,WH_L68,34,0.8,0.641
2899,ITM12898,WH_L64,42,0.75,0.485
2900,ITM12899,WH_L18,40,0.8,0.697
2901,ITM12900,WH_L65,45,0.82,0.495
2902,ITM12901,WH_L60,96,0.83,0.555
2903,ITM12902,WH_L35,132,0.9,0.737
2904,ITM12903,WH_L25,53,0.84,0.844
2905,ITM12904,WH_L15,57,0.94,0.517
2906,ITM12905,WH_L43,167,0.89,0.554
2907,ITM12906,WH_L21,22,0.76,0.605
2908,ITM12907,WH_L94,153,0.78,0.841
2909,ITM12908,WH_L59,100,0.72,0.489
2910,ITM12909,WH_L83,163,0.98,0.611
2911,ITM12910,WH_L33,174,0.97,0.587
2912,ITM12911,WH_L92,140,0.73,0.677
2913,ITM12912,WH_L24,163,0.87,0.559
2914,ITM12913,WH_L2,152,0.99,0.616
2915,ITM12914,WH_L95,75,0.92,0.679
2916,ITM12915,WH_L44,37,0.85,0.496
2917,ITM12916,WH_L38,134,0.77,0.552
2918,ITM12917,WH_L73,175,0.78,0.624
2919,ITM12918,WH_L87,89,0.92,0.479
2920,ITM12919,WH_L97,141,0.93,0.578
2921,ITM12920,WH_L25,81,0.86,0.622
2922,ITM12921,WH_L23,53,0.74,0.539
2923,ITM12922,WH_L79,128,0.98,0.501
2924,ITM12923,WH_L82,55,0.95,0.609
2925,ITM12924,WH_L52,93,0.74,0.551
2926,ITM12925,WH_L55,35,0.72,0.522
2927,ITM12926,WH_L66,105,0.86,0.644
2928,ITM12927,WH_L42,22,0.79,0.722
2929,ITM12928,WH_L12,134,0.78,0.652
2930,ITM12929,WH_L52,78,0.73,0.696
2931,ITM12930,WH_L86,60,0.99,0.685
2932,ITM12931,WH_L13,22,0.95,0.73
2933,ITM12932,WH_L24,178,0.73,0.754
2934,ITM12933,WH_L18,148,0.96,0.749
2935,ITM12934,WH_L62,174,0.9,0.553
2936,ITM12935,WH_L42,69,0.8,0.744
2937,ITM12936,WH_L32,41,0.96,0.798
2938,ITM12937,WH_L1,27,0.88,0.768
2939,ITM12938,WH_L34,102,0.95,0.611
2940,ITM12939,WH_L50,157,0.84,0.625
2941,ITM12940,WH_L31,53,0.85,0.745
2942,ITM12941,WH_L58,173,0.79,0.612
2943,ITM12942,WH_L97,46,0.82,0.615
2944,ITM12943,WH_L35,170,0.87,0.666
2945,ITM12944,WH_L43,136,0.98,0.697
2946,ITM12945,WH_L39,28,0.88,0.551
2947,ITM12946,WH_L75,41,0.74,0.719
2948,ITM12947,WH_L93,115,0.7,0.458
2949,ITM12948,WH_L74,31,0.96,0.548
2950,ITM12949,WH_L2,131,0.81,0.525
2951,ITM12950,WH_L34,138,0.79,0.411
2952,ITM12951,WH_L84,63,0.94,0.836
2953,ITM12952,WH_L47,157,0.98,0.802
2954,ITM12953,WH_L89,67,0.92,0.708
2955,ITM12954,WH_L31,172,0.75,0.551
2956,ITM12955,WH_L8,79,0.82,0.614
2957,ITM12956,WH_L86,72,0.93,0.472
2958,ITM12957,WH_L16,12,0.97,0.541
2959,ITM12958,WH_L60,108,1.0,0.543
2960,ITM12959,WH_L40,54,0.85,0.509
2961,ITM12960,WH_L21,152,0.95,0.573
2962,ITM12961,WH_L52,26,0.71,0.522
2963,ITM12962,WH_L88,152,0.79,0.459
2964,ITM12963,WH_L65,14,0.81,0.482
2965,ITM12964,WH_L91,20,0.99,0.727
2966,ITM12965,WH_L99,101,0.7,0.434
2967,ITM12966,WH_L40,151,0.79,0.743
2968,ITM12967,WH_L89,48,0.98,0.588
2969,ITM12968,WH_L16,51,0.79,0.591
2970,ITM12969,WH_L82,103,0.77,0.629
2971,ITM12970,WH_L38,14,0.92,0.566
2972,ITM12971,WH_L48,61,0.92,0.775
2973,ITM12972,WH_L79,159,0.84,0.75
2974,ITM12973,WH_L29,53,0.98,0.613
2975,ITM12974,WH_L29,124,0.76,0.542
2976,ITM12975,WH_L18,162,0.97,0.604
2977,ITM12976,WH_L62,136,0.93,0.617
2978,ITM12977,WH_L20,125,0.81,0.499
2979,ITM12978,WH_L59,158,0.94,0.682
2980,ITM12979,WH_L96,77,0.74,0.605
2981,ITM12980,WH_L78,56,0.74,0.637
2982,ITM12981,WH_L48,136,0.98,0.378
2983,ITM12982,WH_L54,44,0.73,0.619
2984,ITM12983,WH_L90,16,0.7,0.458
2985,ITM12984,WH_L71,125,0.82,0.739
2986,ITM12985,WH_L61,61,0.73,0.812
2987,ITM12986,WH_L97,119,0.96,0.675
2988,ITM12987,WH_L69,55,0.98,0.547
2989,ITM12988,WH_L86,146,0.84,0.735
2990,ITM12989,WH_L28,32,0.83,0.666
2991,ITM12990,WH_L98,140,0.86,0.468
2992,ITM12991,WH_L32,136,0.77,0.572
2993,ITM12992,WH_L88,18,0.79,0.542
2994,ITM12993,WH_L97,62,0.73,0.597
2995,ITM12994,WH_L77,57,0.83,0.667
2996,ITM12995,WH_L11,132,0.88,0.694
2997,ITM12996,WH_L68,91,0.98,0.528
2998,ITM12997,WH_L58,118,0.92,0.67
2999,ITM12998,WH_L68,16,0.92,0.484
3000,ITM12999,WH_L91,108,0.79,0.716
3001,ITM13000,WH_L47,40,0.97,0.737
3002,ITM13001,WH_L10,111,0.98,0.719
3003,ITM13002,WH_L73,65,0.98,0.571
3004,ITM13003,WH_L15,108,0.71,0.515
3005,ITM13004,WH_L8,14,0.88,0.597
3006,ITM13005,WH_L71,39,0.89,0.753
3007,ITM13006,WH_L65,31,0.79,0.854
3008,ITM13007,WH_L26,154,1.0,0.708
3009,ITM13008,WH_L74,147,0.79,0.657
3010,ITM13009,WH_L69,179,0.76,0.595
3011,ITM13010,WH_L20,36,0.85,0.695
3012,ITM13011,WH_L22,136,0.8,0.453
3013,ITM13012,WH_L42,144,0.98,0.711
3014,ITM13013,WH_L67,32,0.83,0.35
3015,ITM13014,WH_L57,84,0.82,0.674
3016,ITM13015,WH_L15,126,0.89,0.669
3017,ITM13016,WH_L88,145,0.72,0.491
3018,ITM13017,WH_L27,17,0.93,0.658
3019,ITM13018,WH_L92,110,0.93,0.645
3020,ITM13019,WH_L75,14,0.84,0.645
3021,ITM13020,WH_L63,95,0.99,0.667
3022,ITM13021,WH_L12,139,0.87,0.557
3023,ITM13022,WH_L66,21,0.91,0.533
3024,ITM13023,WH_L58,56,0.98,0.608
3025,ITM13024,WH_L8,35,0.9,0.473
3026,ITM13025,WH_L59,111,0.83,0.713
3027,ITM13026,WH_L17,129,0.71,0.502
3028,ITM13027,WH_L66,79,0.92,0.722
3029,ITM13028,WH_L54,11,0.99,0.612
3030,ITM13029,WH_L59,35,0.84,0.794
3031,ITM13030,WH_L73,23,0.8,0.645
3032,ITM13031,WH_L8,91,0.86,0.628
3033,ITM13032,WH_L72,111,0.92,0.722
3034,ITM13033,WH_L60,41,0.7,0.411
3035,ITM13034,WH_L87,71,0.97,0.675
3036,ITM13035,WH_L40,124,0.97,0.552
3037,ITM13036,WH_L93,39,0.86,0.461
3038,ITM13037,WH_L3,150,0.74,0.64
3039,ITM13038,WH_L51,177,0.9,0.8
3040,ITM13039,WH_L33,40,0.74,0.538
3041,ITM13040,WH_L1,46,0.85,0.557
3042,ITM13041,WH_L96,111,0.73,0.532
3043,ITM13042,WH_L28,137,0.88,0.589
3044,ITM13043,WH_L75,95,0.8,0.585
3045,ITM13044,WH_L10,68,0.95,0.814
3046,ITM13045,WH_L6,37,0.94,0.804
3047,ITM13046,WH_L55,131,1.0,0.885
3048,ITM13047,WH_L45,70,0.78,0.482
3049,ITM13048,WH_L90,156,0.72,0.598
3050,ITM13049,WH_L9,25,0.83,0.548
3051,ITM13050,WH_L70,78,0.73,0.675
3052,ITM13051,WH_L8,53,0.75,0.497
3053,ITM13052,WH_L9,122,0.88,0.589
3054,ITM13053,WH_L61,147,0.88,0.489
3055,ITM13054,WH_L5,28,0.71,0.782
3056,ITM13055,WH_L37,93,0.83,0.608
3057,ITM13056,WH_L53,102,0.86,0.353
3058,ITM13057,WH_L24,150,0.78,0.57
3059,ITM13058,WH_L99,153,0.96,0.658
3060,ITM13059,WH_L18,172,0.75,0.682
3061,ITM13060,WH_L99,109,0.78,0.57
3062,ITM13061,WH_L83,48,0.75,0.623
3063,ITM13062,WH_L94,76,0.73,0.476
3064,ITM13063,WH_L83,82,0.96,0.521
3065,ITM13064,WH_L54,59,0.78,0.649
3066,ITM13065,WH_L48,62,0.92,0.46
3067,ITM13066,WH_L49,55,0.83,0.709
3068,ITM13067,WH_L58,61,0.89,0.544
3069,ITM13068,WH_L49,133,0.98,0.569
3070,ITM13069,WH_L49,166,0.95,0.565
3071,ITM13070,WH_L11,14,0.72,0.557
3072,ITM13071,WH_L88,83,0.95,0.729
3073,ITM13072,WH_L85,104,0.84,0.413
3074,ITM13073,WH_L70,84,0.81,0.461
3075,ITM13074,WH_L18,177,0.9,0.486
3076,ITM13075,WH_L84,125,0.99,0.665
3077,ITM13076,WH_L45,139,0.73,0.474
3078,ITM13077,WH_L16,77,0.93,0.571
3079,ITM13078,WH_L23,89,0.76,0.658
3080,ITM13079,WH_L69,114,0.81,0.668
3081,ITM13080,WH_L51,78,0.96,0.513
3082,ITM13081,WH_L68,172,0.86,0.488
3083,ITM13082,WH_L17,151,0.72,0.583
3084,ITM13083,WH_L94,152,0.85,0.694
3085,ITM13084,WH_L29,143,0.94,0.649
3086,ITM13085,WH_L1,25,0.86,0.717
3087,ITM13086,WH_L97,96,0.75,0.506
3088,ITM13087,WH_L3,133,0.83,0.562
3089,ITM13088,WH_L39,149,0.98,0.769
3090,ITM13089,WH_L60,50,0.9,0.492
3091,ITM13090,WH_L87,128,0.92,0.761
3092,ITM13091,WH_L93,28,0.94,0.661
3093,ITM13092,WH_L70,85,0.73,0.748
3094,ITM13093,WH_L55,118,0.87,0.524
3095,ITM13094,WH_L69,128,0.81,0.462
3096,ITM13095,WH_L49,122,0.74,0.427
3097,ITM13096,WH_L30,11,0.76,0.591
3098,ITM13097,WH_L32,29,0.93,0.642
3099,ITM13098,WH_L59,128,0.75,0.598
3100,ITM13099,WH_L45,104,0.79,0.696
3101,ITM13100,WH_L20,146,0.79,0.754
3102,ITM13101,WH_L36,30,0.71,0.593
3103,ITM13102,WH_L25,17,0.84,0.687
3104,ITM13103,WH_L93,176,0.93,0.556
3105,ITM13104,WH_L98,174,0.71,0.659
3106,ITM13105,WH_L15,38,0.73,0.545
3107,ITM13106,WH_L5,44,0.92,0.76
3108,ITM13107,WH_L85,47,0.88,0.516
3109,ITM13108,WH_L54,99,0.91,0.702
3110,ITM13109,WH_L79,172,0.77,0.651
3111,ITM13110,WH_L99,77,0.94,0.55
3112,ITM13111,WH_L3,140,0.84,0.864
3113,ITM13112,WH_L31,118,0.88,0.59
3114,ITM13113,WH_L27,120,0.73,0.656
3115,ITM13114,WH_L9,21,0.76,0.344
3116,ITM13115,WH_L13,41,0.93,0.489
3117,ITM13116,WH_L77,72,0.77,0.507
3118,ITM13117,WH_L5,163,0.73,0.73
3119,ITM13118,WH_L58,52,0.88,0.411
3120,ITM13119,WH_L77,116,0.86,0.424
3121,ITM13120,WH_L87,47,0.88,0.413
3122,ITM13121,WH_L91,38,0.89,0.571
3123,ITM13122,WH_L7,64,0.85,0.448
3124,ITM13123,WH_L32,61,0.85,0.736
3125,ITM13124,WH_L95,124,0.98,0.631
3126,ITM13125,WH_L6,28,0.86,0.758
3127,ITM13126,WH_L52,44,0.89,0.693
3128,ITM13127,WH_L57,57,0.78,0.47
3129,ITM13128,WH_L30,119,0.96,0.539
3130,ITM13129,WH_L70,40,0.71,0.763
3131,ITM13130,WH_L28,12,0.87,0.511
3132,ITM13131,WH_L97,172,0.82,0.619
3133,ITM13132,WH_L100,97,0.88,0.444
3134,ITM13133,WH_L8,61,0.81,0.699
3135,ITM13134,WH_L18,80,0.92,0.462
3136,ITM13135,WH_L65,60,0.71,0.671
3137,ITM13136,WH_L38,65,0.82,0.671
3138,ITM13137,WH_L30,108,0.95,0.73
3139,ITM13138,WH_L94,30,0.78,0.459
3140,ITM13139,WH_L74,138,0.72,0.577
3141,ITM13140,WH_L41,117,0.85,0.635
3142,ITM13141,WH_L74,62,0.99,0.878
3143,ITM13142,WH_L77,15,0.72,0.32
3144,ITM13143,WH_L99,91,0.72,0.656
3145,ITM13144,WH_L87,88,0.88,0.569
3146,ITM13145,WH_L42,56,0.78,0.58
3147,ITM13146,WH_L31,105,0.82,0.748
3148,ITM13147,WH_L39,115,0.95,0.581
3149,ITM13148,WH_L19,91,0.76,0.59
3150,ITM13149,WH_L85,40,0.92,0.735
3151,ITM13150,WH_L67,166,0.85,0.596
3152,ITM13151,WH_L29,152,0.97,0.546
3153,ITM13152,WH_L53,67,0.99,0.936
3154,ITM13153,WH_L39,32,0.85,0.734
3155,ITM13154,WH_L36,175,0.88,0.757
3156,ITM13155,WH_L8,50,0.92,0.498
3157,ITM13156,WH_L72,24,0.8,0.774
3158,ITM13157,WH_L76,96,0.77,0.425
3159,ITM13158,WH_L95,12,0.99,0.506
3160,ITM13159,WH_L23,10,0.83,0.737
3161,ITM13160,WH_L81,84,0.7,0.514
3162,ITM13161,WH_L87,148,0.95,0.596
3163,ITM13162,WH_L55,85,0.88,0.468
3164,ITM13163,WH_L72,13,0.75,0.844
3165,ITM13164,WH_L64,34,0.71,0.573
3166,ITM13165,WH_L7,103,0.79,0.532
3167,ITM13166,WH_L45,177,0.98,0.6
3168,ITM13167,WH_L83,105,0.98,0.814
3169,ITM13168,WH_L86,117,0.79,0.598
3170,ITM13169,WH_L49,108,0.95,0.635
3171,ITM13170,WH_L68,104,0.83,0.592
3172,ITM13171,WH_L41,109,0.9,0.651
3173,ITM13172,WH_L90,100,0.8,0.648
3174,ITM13173,WH_L54,53,0.85,0.535
3175,ITM13174,WH_L53,137,0.79,0.578
3176,ITM13175,WH_L20,32,0.72,0.607
3177,ITM13176,WH_L39,32,0.74,0.548
3178,ITM13177,WH_L49,64,0.79,0.63
3179,ITM13178,WH_L24,170,0.99,0.64
3180,ITM13179,WH_L97,86,0.99,0.463
3181,ITM13180,WH_L69,72,0.95,0.494
3182,ITM13181,WH_L61,112,0.77,0.814
3183,ITM13182,WH_L31,69,0.83,0.505
3184,ITM13183,WH_L29,89,0.83,0.71
3185,ITM13184,WH_L39,104,0.82,0.589
3186,ITM13185,WH_L91,78,0.71,0.628
3187,ITM13186,WH_L19,123,0.86,0.394
3188,ITM13187,WH_L60,113,0.72,0.77
3189,ITM13188,WH_L8,117,0.94,0.535
3190,ITM13189,WH_L72,98,0.91,0.661
3191,ITM13190,WH_L53,30,0.81,0.573
3192,ITM13191,WH_L54,140,0.89,0.635
3193,ITM13192,WH_L72,19,0.77,0.591
3194,ITM13193,WH_L68,96,0.78,0.467
3195,ITM13194,WH_L18,179,0.79,0.675
3196,ITM13195,WH_L50,100,0.94,0.726
3197,ITM13196,WH_L32,146,0.76,0.6
3198,ITM13197,WH_L33,132,0.87,0.718
3199,ITM13198,WH_L27,13,0.76,0.469
3200,ITM13199,WH_L43,99,0.79,0.545
3201,ITM13200,WH_L83,105,0.77,0.605
3202,ITM13201,WH_L11,38,0.89,0.509
3203,ITM13202,WH_L58,95,0.86,0.565
3204,ITM13203,WH_L48,56,0.92,0.435
