item_id,category,unit_price,handling_cost_per_unit,holding_cost_per_unit_day,item_popularity_score
ITM12579,Electronics,10.82,1.16,0.3,0.19
ITM12580,Electronics,64.11,4.73,1.85,0.31
ITM12581,Automotive,132.28,1.27,1.66,0.27
ITM12582,Automotive,164.33,2.17,1.37,0.98
ITM12583,Apparel,69.35,1.4,1.98,0.36
ITM12584,Pharma,133.01,1.79,0.13,0.31
ITM12585,Apparel,60.4,3.92,0.88,0.85
ITM12586,Groceries,141.17,2.64,1.73,0.48
ITM12587,Electronics,142.61,1.23,0.92,0.48
ITM12588,Electronics,34.74,0.71,0.11,0.5
ITM12589,Electronics,136.37,1.53,0.4,0.47
ITM12590,Apparel,73.38,4.76,0.92,0.39
ITM12591,Apparel,42.79,4.3,1.37,0.36
ITM12592,Electronics,105.07,2.48,0.41,0.89
ITM12593,Apparel,95.94,2.67,0.95,0.25
ITM12594,Automotive,157.04,4.55,0.12,0.26
ITM12595,Automotive,26.06,3.16,1.01,0.61
ITM12596,Apparel,160.05,4.46,1.8,0.41
ITM12597,Electronics,30.16,2.71,1.23,0.48
ITM12598,Apparel,49.42,1.4,0.94,0.83
ITM12599,Apparel,108.02,3.77,0.41,0.91
ITM12600,Apparel,98.0,2.87,0.48,0.81
ITM12601,Groceries,197.88,3.51,0.25,0.31
ITM12602,Automotive,122.0,1.21,1.51,0.98
ITM12603,Pharma,72.21,3.41,0.25,0.43
ITM12604,Pharma,181.03,2.22,0.83,0.25
ITM12605,Groceries,69.32,1.99,1.52,0.55
ITM12606,Apparel,62.02,3.52,1.45,0.75
ITM12607,Groceries,103.93,3.17,1.2,0.17
ITM12608,Groceries,183.5,3.42,1.19,0.67
ITM12609,Electronics,144.62,4.84,0.27,0.87
ITM12610,Automotive,138.72,3.66,0.43,0.34
ITM12611,Pharma,147.95,3.38,1.12,0.72
ITM12612,Apparel,135.33,3.26,0.76,0.46
ITM12613,Pharma,154.36,2.29,0.14,0.47
ITM12614,Pharma,46.62,4.28,1.62,0.35
ITM12615,Automotive,43.68,2.21,1.34,0.66
ITM12616,Pharma,78.81,3.65,0.72,0.42
ITM12617,Pharma,171.68,1.82,0.29,0.85
ITM12618,Groceries,145.75,1.16,1.22,0.97
ITM12619,Automotive,117.63,1.08,0.76,0.94
ITM12620,Electronics,13.7,3.36,0.59,0.25
ITM12621,Apparel,54.8,1.98,1.47,0.11
ITM12622,Pharma,162.67,1.74,0.72,0.49
ITM12623,Apparel,56.07,3.16,0.36,0.76
ITM12624,Electronics,148.76,0.62,1.02,0.98
ITM12625,Apparel,45.08,1.61,1.67,0.81
ITM12626,Electronics,125.21,2.03,1.71,0.62
ITM12627,Groceries,129.36,3.69,1.71,0.12
ITM12628,Pharma,152.87,2.95,0.9,0.84
ITM12629,Electronics,93.29,4.35,1.6,0.26
ITM12630,Apparel,130.21,2.01,1.72,0.15
ITM12631,Pharma,102.52,1.83,0.97,0.87
ITM12632,Groceries,189.99,0.65,0.71,0.61
ITM12633,Pharma,109.16,4.78,1.43,0.22
ITM12634,Electronics,49.82,2.76,1.82,0.45
ITM12635,Groceries,136.9,2.76,1.95,0.18
ITM12636,Apparel,114.21,4.66,0.65,0.67
ITM12637,Groceries,162.73,1.8,1.92,0.35
ITM12638,Groceries,43.61,1.99,1.05,0.88
ITM12639,Automotive,59.58,3.45,0.68,0.42
ITM12640,Groceries,185.11,4.03,1.98,0.55
ITM12641,Groceries,186.7,3.65,1.77,0.16
ITM12642,Pharma,94.03,4.05,1.42,0.35
ITM12643,Apparel,19.07,3.09,1.8,0.71
ITM12644,Pharma,68.25,4.38,1.39,0.76
ITM12645,Pharma,56.95,2.98,0.94,0.32
ITM12646,Electronics,88.79,1.53,1.9,0.55
ITM12647,Pharma,70.38,2.94,1.93,0.84
ITM12648,Automotive,167.51,3.71,0.7,0.44
ITM12649,Automotive,10.58,3.44,0.77,0.22
ITM12650,Electronics,132.48,1.59,0.83,0.49
ITM12651,Apparel,136.21,0.68,1.66,0.64
ITM12652,Apparel,135.52,1.64,1.6,0.11
ITM12653,Pharma,108.91,4.93,1.97,0.41
ITM12654,Pharma,126.11,1.33,0.98,0.65
ITM12655,Pharma,163.99,2.59,1.5,0.96
ITM12656,Apparel,159.0,3.37,1.73,0.47
ITM12657,Groceries,16.58,4.46,0.52,0.25
ITM12658,Automotive,15.78,3.92,1.28,0.58
ITM12659,Groceries,169.4,4.59,1.14,0.36
ITM12660,Groceries,119.2,3.22,1.51,0.29
ITM12661,Apparel,191.91,4.39,1.42,0.63
ITM12662,Groceries,92.0,1.69,1.64,0.92
ITM12663,Electronics,43.58,2.44,0.69,0.85
ITM12664,Pharma,99.91,4.3,0.51,0.26
ITM12665,Electronics,92.94,1.97,1.63,0.79
ITM12666,Automotive,108.26,4.42,0.79,0.31
ITM12667,Pharma,163.51,2.13,0.65,0.36
ITM12668,Groceries,134.56,2.14,0.74,0.93
ITM12669,Automotive,45.2,1.89,0.23,0.92
ITM12670,Pharma,149.55,2.96,1.57,0.25
ITM12671,Groceries,122.46,1.08,1.46,0.16
ITM12672,Electronics,119.88,0.66,1.15,0.36
ITM12673,Pharma,138.87,4.54,1.46,0.62
ITM12674,Groceries,117.15,4.68,0.81,0.89
ITM12675,Electronics,96.93,0.84,0.66,0.21
ITM12676,Automotive,131.67,2.97,1.74,0.47
ITM12677,Automotive,147.51,2.93,0.9,0.34
ITM12678,Automotive,52.9,2.18,0.47,0.11
ITM12679,Automotive,104.44,3.06,1.52,0.81
ITM12680,Apparel,97.05,2.56,0.74,0.83
ITM12681,Pharma,17.58,2.7,0.5,0.3
ITM12682,Pharma,168.54,3.9,0.15,0.24
ITM12683,Apparel,81.7,2.87,1.94,0.23
ITM12684,Groceries,23.81,1.96,0.99,0.52
ITM12685,Groceries,97.0,3.12,0.41,0.32
ITM12686,Automotive,40.68,3.38,1.54,0.56
ITM12687,Electronics,143.84,3.48,1.79,0.45
ITM12688,Groceries,118.64,3.28,1.1,0.29
ITM12689,Electronics,61.32,3.49,0.15,0.78
ITM12690,Pharma,190.59,1.9,0.79,0.24
ITM12691,Electronics,65.43,2.51,0.56,0.82
ITM12692,Pharma,115.45,3.51,1.31,0.61
ITM12693,Apparel,162.3,3.89,1.09,0.85
ITM12694,Apparel,107.64,2.45,0.78,0.1
ITM12695,Automotive,192.56,2.14,1.33,0.77
ITM12696,Groceries,170.33,3.72,1.21,0.15
ITM12697,Automotive,184.99,1.5,1.82,0.96
ITM12698,Pharma,80.81,0.54,1.23,0.73
ITM12699,Automotive,114.19,2.62,1.06,0.39
ITM12700,Electronics,169.63,1.28,1.66,0.39
ITM12701,Pharma,181.67,2.2,0.48,0.88
ITM12702,Apparel,189.43,1.81,0.56,0.91
ITM12703,Groceries,177.04,4.0,1.59,0.9
ITM12704,Pharma,148.84,1.99,0.94,0.83
ITM12705,Pharma,14.6,3.38,0.88,0.84
ITM12706,Electronics,69.84,3.53,1.79,0.62
ITM12707,Groceries,34.5,2.55,1.26,0.13
ITM12708,Apparel,39.4,0.86,1.63,0.18
ITM12709,Pharma,65.27,3.65,1.64,0.68
ITM12710,Pharma,24.2,0.84,0.33,0.46
ITM12711,Electronics,56.18,0.95,1.34,0.61
ITM12712,Automotive,191.83,1.38,1.91,0.31
ITM12713,Apparel,69.27,1.76,1.01,0.68
ITM12714,Groceries,40.35,4.31,1.49,0.32
ITM12715,Pharma,146.48,3.54,1.18,0.51
ITM12716,Pharma,167.42,2.24,0.49,0.53
ITM12717,Apparel,69.67,4.9,0.47,0.26
ITM12718,Automotive,62.91,1.6,0.92,0.89
ITM12719,Pharma,55.93,3.24,1.02,0.57
ITM12720,Apparel,84.72,4.31,1.06,0.88
ITM12721,Electronics,26.57,4.11,1.91,0.34
ITM12722,Automotive,137.13,0.91,0.29,0.26
ITM12723,Groceries,166.22,3.64,0.82,0.12
ITM12724,Pharma,136.1,1.66,1.08,0.18
ITM12725,Apparel,90.03,2.1,1.93,0.23
ITM12726,Electronics,64.9,2.7,1.06,0.17
ITM12727,Groceries,87.79,4.06,1.57,0.91
ITM12728,Apparel,90.53,1.25,1.52,0.92
ITM12729,Apparel,136.54,0.99,1.18,0.94
ITM12730,Groceries,186.33,1.19,0.35,0.96
ITM12731,Electronics,23.41,1.48,0.52,0.54
ITM12732,Electronics,191.14,0.77,0.56,0.58
ITM12733,Automotive,182.94,4.67,0.17,0.22
ITM12734,Pharma,32.37,1.94,0.82,0.22
ITM12735,Groceries,44.88,1.3,1.26,0.8
ITM12736,Groceries,69.2,3.37,0.37,0.87
ITM12737,Groceries,116.34,4.04,0.43,0.81
ITM12738,Electronics,35.55,3.89,1.44,0.85
ITM12739,Pharma,48.06,3.73,0.42,0.35
ITM12740,Automotive,181.51,0.73,0.36,0.52
ITM12741,Apparel,30.77,4.02,1.96,0.51
ITM12742,Apparel,85.79,2.76,0.13,1.0
ITM12743,Groceries,154.97,3.42,0.72,0.95
ITM12744,Pharma,178.83,4.8,0.17,0.64
ITM12745,Electronics,73.85,4.15,1.69,0.22
ITM12746,Pharma,41.24,4.21,1.21,0.33
ITM12747,Pharma,150.03,1.32,0.19,0.43
ITM12748,Electronics,156.79,2.64,1.27,0.89
ITM12749,Groceries,196.21,4.77,0.33,0.25
ITM12750,Pharma,36.51,3.12,1.04,0.3
ITM12751,Apparel,144.79,0.96,1.37,0.41
ITM12752,Electronics,89.29,3.79,0.38,0.93
ITM12753,Automotive,183.78,0.69,1.04,0.55
ITM12754,Groceries,87.49,3.84,0.97,0.68
ITM12755,Electronics,94.73,4.46,1.84,0.45
ITM12756,Automotive,34.09,2.41,1.99,0.27
ITM12757,Automotive,70.98,2.36,1.34,0.3
ITM12758,Pharma,86.16,1.87,1.72,0.82
ITM12759,Pharma,13.33,4.45,1.33,0.9
ITM12760,Pharma,93.14,2.97,1.76,0.54
ITM12761,Electronics,73.9,3.11,0.92,0.42
ITM12762,Electronics,162.73,3.48,1.26,0.83
ITM12763,Groceries,30.35,1.85,1.71,0.71
ITM12764,Pharma,154.44,2.45,1.84,0.14
ITM12765,Automotive,145.66,3.84,0.15,0.42
ITM12766,Apparel,55.94,4.93,0.3,0.71
ITM12767,Groceries,25.82,0.65,1.87,0.62
ITM12768,Electronics,169.95,0.69,1.18,0.98
ITM12769,Groceries,57.39,2.43,1.98,0.88
ITM12770,Groceries,37.66,3.47,1.61,0.15
ITM12771,Groceries,78.22,2.24,1.65,0.75
ITM12772,Groceries,86.17,5.0,0.83,0.4
ITM12773,Apparel,71.96,1.38,0.59,0.71
ITM12774,Pharma,195.53,0.54,1.24,0.66
ITM12775,Automotive,177.36,1.36,1.77,0.55
ITM12776,Groceries,175.87,4.49,1.48,0.87
ITM12777,Groceries,85.77,1.15,1.0,0.74
ITM12778,Groceries,192.95,2.66,1.53,0.9
ITM12779,Pharma,139.96,2.39,1.41,0.35
ITM12780,Electronics,168.08,3.5,1.83,0.41
ITM12781,Electronics,105.17,0.75,0.6,0.66
ITM12782,Apparel,40.52,3.46,0.33,0.97
ITM12783,Electronics,178.51,2.1,0.99,0.43
ITM12784,Groceries,102.42,4.67,0.79,0.13
ITM12785,Groceries,194.03,4.32,1.95,0.5
ITM12786,Groceries,58.42,2.3,0.11,0.59
ITM12787,Apparel,198.55,4.97,1.87,0.82
ITM12788,Groceries,52.26,0.73,1.91,0.76
ITM12789,Electronics,79.95,4.05,0.2,0.97
ITM12790,Pharma,122.86,2.45,1.79,0.8
ITM12791,Pharma,141.73,2.45,0.99,0.37
ITM12792,Automotive,146.85,1.27,1.56,0.68
ITM12793,Electronics,100.49,2.82,0.25,0.71
ITM12794,Groceries,24.6,0.88,1.91,1.0
ITM12795,Pharma,104.25,3.27,1.25,0.22
ITM12796,Electronics,73.59,1.59,1.81,0.27
ITM12797,Pharma,134.95,3.76,1.38,0.24
ITM12798,Groceries,44.63,3.23,1.12,0.63
ITM12799,Pharma,84.84,3.86,0.43,0.22
ITM12800,Automotive,193.56,3.87,0.44,0.69
ITM12801,Automotive,26.88,1.39,1.0,0.82
ITM12802,Pharma,124.44,0.5,1.75,0.49
ITM12803,Electronics,27.22,2.15,0.32,0.6
ITM12804,Electronics,39.83,4.64,2.0,0.92
ITM12805,Electronics,124.94,3.1,1.76,0.61
ITM12806,Pharma,94.36,3.77,0.85,0.29
ITM12807,Electronics,114.21,4.46,0.58,0.41
ITM12808,Groceries,177.18,4.58,1.85,0.58
ITM12809,Automotive,165.28,2.88,0.33,0.24
ITM12810,Groceries,178.72,2.93,0.76,0.65
ITM12811,Electronics,127.09,4.33,0.26,1.0
ITM12812,Groceries,103.03,4.13,1.91,0.69
ITM12813,Electronics,97.25,3.64,1.27,0.44
ITM12814,Pharma,150.56,3.22,0.74,0.4
ITM12815,Groceries,109.05,3.28,0.62,0.94
ITM12816,Pharma,30.1,2.13,0.94,0.88
ITM12817,Pharma,36.97,4.28,0.27,0.53
ITM12818,Apparel,77.85,3.28,1.79,0.42
ITM12819,Electronics,22.89,1.51,1.07,0.74
ITM12820,Automotive,55.45,1.58,1.48,0.38
ITM12821,Electronics,134.72,4.38,0.54,0.21
ITM12822,Automotive,12.36,3.32,1.06,0.38
ITM12823,Electronics,124.78,2.29,0.5,0.49
ITM12824,Pharma,156.75,1.34,1.65,0.33
ITM12825,Groceries,42.33,3.25,1.57,0.3
ITM12826,Groceries,44.38,1.33,0.38,0.11
ITM12827,Apparel,15.48,2.62,0.24,0.67
ITM12828,Automotive,107.37,3.55,1.67,0.65
ITM12829,Automotive,134.37,3.04,0.31,0.27
ITM12830,Automotive,96.81,4.65,1.14,0.95
ITM12831,Pharma,84.0,0.68,1.12,0.47
ITM12832,Automotive,96.34,1.76,0.49,0.12
ITM12833,Groceries,158.49,0.76,1.22,0.3
ITM12834,Pharma,16.37,1.38,1.06,0.72
ITM12835,Electronics,158.93,1.06,1.07,0.28
ITM12836,Automotive,136.61,3.8,0.78,0.15
ITM12837,Automotive,55.87,2.16,1.69,0.66
ITM12838,Electronics,109.7,4.66,0.26,0.57
ITM12839,Automotive,19.37,0.61,0.93,0.79
ITM12840,Electronics,82.12,3.44,0.59,0.8
ITM12841,Pharma,43.07,4.87,1.71,0.96
ITM12842,Groceries,14.24,1.29,0.53,0.15
ITM12843,Electronics,77.85,2.49,1.56,0.14
ITM12844,Apparel,147.96,3.66,1.26,0.99
ITM12845,Electronics,184.99,3.35,1.76,0.68
ITM12846,Automotive,135.83,3.05,1.23,0.74
ITM12847,Pharma,86.37,1.97,1.16,0.19
ITM12848,Pharma,199.9,3.78,1.62,0.16
ITM12849,Electronics,63.76,3.44,1.17,0.24
ITM12850,Groceries,45.55,1.23,1.7,0.48
ITM12851,Apparel,98.1,4.84,0.19,0.2
ITM12852,Pharma,105.93,3.0,1.04,0.5
ITM12853,Automotive,77.42,2.86,1.64,0.61
ITM12854,Automotive,142.14,4.32,1.71,0.1
ITM12855,Groceries,44.93,3.38,1.68,0.2
ITM12856,Pharma,106.96,0.84,1.25,0.44
ITM12857,Electronics,105.02,2.78,1.99,0.15
ITM12858,Automotive,166.52,4.01,0.44,0.22
ITM12859,Groceries,186.12,3.65,0.43,0.31
ITM12860,Pharma,136.02,4.87,0.16,0.49
ITM12861,Pharma,68.02,0.61,1.98,0.74
ITM12862,Pharma,141.03,1.68,0.76,0.22
ITM12863,Pharma,57.76,2.97,1.55,0.76
ITM12864,Pharma,193.64,3.29,0.21,0.87
ITM12865,Automotive,166.25,1.73,0.67,0.69
ITM12866,Groceries,91.93,4.22,1.29,0.14
ITM12867,Pharma,159.03,1.24,1.1,0.5
ITM12868,Apparel,87.64,0.5,0.49,0.69
ITM12869,Apparel,24.18,4.79,0.98,0.98
ITM12870,Groceries,144.29,2.26,0.31,0.96
ITM12871,Electronics,86.88,4.81,1.13,0.46
ITM12872,Electronics,186.76,1.75,0.28,0.65
ITM12873,Electronics,68.25,0.79,1.31,0.9
ITM12874,Apparel,170.23,3.98,0.4,0.85
ITM12875,Electronics,139.28,4.26,1.14,0.53
ITM12876,Automotive,172.13,2.71,0.35,0.34
ITM12877,Pharma,65.46,0.83,0.86,0.22
ITM12878,Apparel,97.66,3.44,0.77,0.54
ITM12879,Groceries,166.39,1.32,1.54,0.75
ITM12880,Groceries,132.33,4.32,1.32,0.97
ITM12881,Pharma,78.39,1.73,1.88,0.88
ITM12882,Apparel,107.28,4.31,1.85,0.28
ITM12883,Electronics,199.26,2.42,1.48,0.75
ITM12884,Electronics,150.95,3.18,1.56,0.36
ITM12885,Automotive,126.76,4.05,1.29,0.72
ITM12886,Automotive,167.3,0.68,1.41,0.7
ITM12887,Electronics,93.99,4.2,1.27,0.35
ITM12888,Groceries,190.51,1.12,0.69,0.31
ITM12889,Groceries,114.88,2.11,0.77,0.19
ITM12890,Automotive,72.11,2.63,1.19,0.15
ITM12891,Pharma,26.34,4.53,1.47,0.87
ITM12892,Electronics,81.38,0.6,0.87,0.14
ITM12893,Automotive,118.04,3.02,0.37,0.18
ITM12894,Automotive,143.62,3.39,0.97,0.31
ITM12895,Electronics,176.27,1.92,1.93,0.9
ITM12896,Electronics,189.35,1.81,0.51,0.4
ITM12897,Groceries,29.47,2.71,1.33,0.27
ITM12898,Pharma,124.17,1.34,1.97,0.74
ITM12899,Pharma,136.65,2.61,0.81,0.39
ITM12900,Electronics,42.69,3.94,1.79,0.4
ITM12901,Apparel,113.66,4.3,1.74,0.77
ITM12902,Automotive,73.62,2.23,0.74,0.33
ITM12903,Automotive,24.71,3.28,0.29,0.91
ITM12904,Electronics,22.51,0.5,0.44,0.61
ITM12905,Apparel,154.25,2.98,0.79,0.58
ITM12906,Groceries,126.94,4.89,1.92,0.34
ITM12907,Electronics,145.87,1.91,0.62,0.85
ITM12908,Electronics,140.2,3.18,1.86,0.62
ITM12909,Automotive,35.52,3.93,0.44,0.24
ITM12910,Electronics,38.8,3.24,1.94,0.29
ITM12911,Electronics,57.97,2.38,0.66,0.52
ITM12912,Electronics,85.83,1.19,1.3,0.8
ITM12913,Automotive,188.44,2.59,0.23,0.95
ITM12914,Groceries,138.04,1.83,0.67,0.7
ITM12915,Groceries,58.48,3.63,0.5,0.56
ITM12916,Electronics,20.64,2.49,0.11,0.33
ITM12917,Automotive,140.0,4.32,0.4,0.71
ITM12918,Groceries,128.81,1.37,1.23,0.98
ITM12919,Groceries,138.4,2.38,0.84,0.53
ITM12920,Groceries,59.62,3.01,1.47,0.25
ITM12921,Automotive,108.22,1.07,1.38,0.19
ITM12922,Automotive,78.72,3.15,1.62,0.34
ITM12923,Electronics,165.36,1.81,1.75,0.61
ITM12924,Pharma,23.19,1.53,1.66,0.95
ITM12925,Groceries,62.33,1.14,0.95,0.37
ITM12926,Pharma,124.56,2.07,0.69,0.37
ITM12927,Automotive,48.99,4.68,1.05,0.53
ITM12928,Automotive,137.82,0.64,1.12,0.93
ITM12929,Automotive,35.99,4.33,0.7,0.48
ITM12930,Pharma,14.33,2.29,1.13,0.3
ITM12931,Automotive,174.06,3.03,0.3,0.25
ITM12932,Electronics,73.35,2.81,0.54,0.51
ITM12933,Automotive,39.8,4.67,1.52,0.82
ITM12934,Apparel,42.81,3.97,0.45,0.36
ITM12935,Pharma,178.32,4.93,0.36,0.56
ITM12936,Apparel,134.34,4.07,0.65,0.64
ITM12937,Automotive,191.71,1.83,0.8,0.51
ITM12938,Electronics,162.01,4.83,0.72,0.27
ITM12939,Groceries,155.83,4.93,0.81,0.93
ITM12940,Automotive,104.97,1.05,0.37,0.61
ITM12941,Electronics,165.95,4.55,0.41,0.76
ITM12942,Pharma,88.4,3.49,0.55,0.67
ITM12943,Apparel,167.13,4.65,0.86,1.0
ITM12944,Apparel,153.97,4.62,0.74,0.51
ITM12945,Apparel,138.9,4.51,1.6,0.48
ITM12946,Pharma,72.65,4.48,1.1,0.42
ITM12947,Electronics,129.84,1.03,1.19,0.43
ITM12948,Pharma,106.29,1.15,1.17,0.35
ITM12949,Apparel,97.69,1.03,0.86,0.98
ITM12950,Automotive,198.15,0.91,1.96,0.88
ITM12951,Groceries,105.84,2.09,0.17,0.39
ITM12952,Pharma,16.08,3.58,0.51,0.37
ITM12953,Pharma,129.03,2.1,0.64,0.19
ITM12954,Electronics,148.32,3.74,1.77,0.89
ITM12955,Electronics,178.18,4.19,1.85,0.43
ITM12956,Pharma,130.21,3.5,1.71,0.62
ITM12957,Apparel,13.7,2.59,0.89,0.91
ITM12958,Groceries,32.75,1.83,1.84,0.47
ITM12959,Electronics,40.64,1.06,0.29,0.83
ITM12960,Apparel,50.14,2.72,1.34,0.49
ITM12961,Automotive,161.96,3.74,1.88,0.73
ITM12962,Electronics,68.85,2.97,1.53,0.49
ITM12963,Apparel,69.35,3.75,0.63,0.45
ITM12964,Apparel,153.56,2.01,1.46,0.99
ITM12965,Groceries,88.36,0.8,0.66,0.65
ITM12966,Groceries,22.28,3.97,0.31,0.43
ITM12967,Automotive,121.17,1.49,1.46,0.33
ITM12968,Apparel,34.71,3.27,0.44,0.14
ITM12969,Apparel,118.62,4.12,0.31,0.74
ITM12970,Groceries,158.13,1.13,1.15,0.43
ITM12971,Electronics,186.6,3.19,1.28,0.84
ITM12972,Electronics,22.74,3.6,0.2,0.43
ITM12973,Pharma,67.75,3.86,0.11,0.44
ITM12974,Groceries,133.97,1.16,1.78,0.8
ITM12975,Pharma,69.94,4.21,0.32,0.54
ITM12976,Groceries,95.69,0.92,1.21,0.9
ITM12977,Automotive,13.82,2.84,1.91,0.63
ITM12978,Apparel,141.76,2.5,1.07,0.32
ITM12979,Automotive,177.82,1.5,0.37,0.61
ITM12980,Groceries,195.6,1.86,0.85,0.1
ITM12981,Apparel,167.8,1.24,1.29,0.38
ITM12982,Electronics,16.04,2.42,1.55,0.29
ITM12983,Electronics,133.85,0.66,1.25,0.69
ITM12984,Pharma,104.18,4.5,0.17,0.22
ITM12985,Groceries,188.2,1.24,0.37,0.36
ITM12986,Groceries,181.41,4.49,0.81,0.4
ITM12987,Electronics,197.73,4.39,1.44,0.1
ITM12988,Automotive,173.77,2.53,1.21,0.14
ITM12989,Apparel,113.91,2.74,0.18,0.38
ITM12990,Automotive,145.83,1.86,1.61,0.3
ITM12991,Automotive,193.29,4.99,1.25,0.21
ITM12992,Electronics,119.84,3.52,1.79,0.24
ITM12993,Electronics,169.6,4.78,0.89,0.85
ITM12994,Electronics,189.02,2.37,1.03,0.71
ITM12995,Pharma,118.4,4.47,0.87,0.54
ITM12996,Automotive,40.24,2.52,1.47,0.92
ITM12997,Groceries,39.56,4.4,1.53,0.13
ITM12998,Apparel,31.91,1.09,1.47,0.41
ITM12999,Pharma,100.5,3.37,0.65,0.84
ITM13000,Groceries,101.23,3.55,1.31,0.67
ITM13001,Automotive,127.3,3.45,0.74,0.98
ITM13002,Electronics,101.75,2.51,1.68,0.95
ITM13003,Automotive,194.88,3.58,0.2,0.25
ITM13004,Apparel,65.35,1.58,0.17,0.97
ITM13005,Pharma,176.03,3.18,0.29,0.95
ITM13006,Pharma,29.06,2.99,0.48,0.44
ITM13007,Apparel,124.36,1.93,0.17,0.98
ITM13008,Groceries,133.18,4.0,0.24,0.13
ITM13009,Groceries,156.72,0.86,0.68,0.69
ITM13010,Pharma,105.57,1.27,0.29,0.34
ITM13011,Pharma,47.47,2.62,1.62,0.22
ITM13012,Electronics,80.11,4.51,0.2,0.62
ITM13013,Groceries,61.71,3.09,1.83,0.38
ITM13014,Apparel,89.63,4.29,1.75,0.7
ITM13015,Groceries,110.69,2.83,0.5,0.59
ITM13016,Electronics,128.76,4.03,0.24,0.45
ITM13017,Pharma,170.57,1.97,0.3,0.26
ITM13018,Pharma,182.9,4.17,1.16,0.64
ITM13019,Electronics,97.89,2.31,1.24,0.85
ITM13020,Apparel,26.85,3.01,0.7,0.64
ITM13021,Pharma,161.44,1.29,0.66,0.65
ITM13022,Automotive,100.66,4.64,1.11,0.56
ITM13023,Pharma,113.82,3.66,0.68,0.45
ITM13024,Automotive,123.2,4.36,1.88,0.51
ITM13025,Electronics,136.89,1.44,0.83,0.99
ITM13026,Electronics,179.12,0.8,0.52,0.77
ITM13027,Pharma,190.91,2.02,0.38,0.49
ITM13028,Groceries,188.63,2.83,1.3,0.51
ITM13029,Automotive,163.8,4.11,0.72,0.55
ITM13030,Apparel,178.96,2.29,0.46,0.69
ITM13031,Pharma,19.43,1.71,0.62,0.52
ITM13032,Apparel,171.33,2.18,0.68,0.72
ITM13033,Pharma,23.73,3.67,1.29,0.4
ITM13034,Groceries,151.78,2.01,0.43,0.47
ITM13035,Groceries,42.18,4.91,1.49,0.88
ITM13036,Groceries,78.42,1.29,0.68,0.4
ITM13037,Groceries,44.99,3.89,1.03,0.97
ITM13038,Electronics,94.26,3.15,1.34,0.26
ITM13039,Electronics,88.23,1.55,1.13,0.32
ITM13040,Automotive,19.13,3.89,1.36,0.52
ITM13041,Apparel,167.79,2.51,0.71,0.82
ITM13042,Pharma,172.3,3.57,1.93,0.76
ITM13043,Pharma,159.63,3.48,0.97,0.26
ITM13044,Electronics,171.05,1.0,0.71,0.31
ITM13045,Pharma,152.67,4.28,0.66,0.62
ITM13046,Electronics,188.12,3.57,0.18,0.37
ITM13047,Automotive,119.51,4.01,1.4,0.48
ITM13048,Apparel,120.7,2.51,0.6,0.54
ITM13049,Automotive,173.38,1.38,1.92,0.63
ITM13050,Groceries,76.39,1.97,0.5,0.33
ITM13051,Groceries,19.52,4.56,1.11,0.25
ITM13052,Groceries,152.47,4.72,1.5,0.46
ITM13053,Automotive,58.37,2.67,1.75,0.17
ITM13054,Pharma,100.1,1.84,0.4,0.57
ITM13055,Apparel,55.68,3.79,1.97,0.86
ITM13056,Groceries,167.15,3.95,1.82,0.21
ITM13057,Groceries,192.08,4.17,1.93,0.2
ITM13058,Groceries,20.45,0.64,1.72,0.17
ITM13059,Apparel,54.34,0.54,1.77,0.86
ITM13060,Groceries,46.02,2.11,1.24,0.17
ITM13061,Apparel,137.91,1.19,1.71,0.99
ITM13062,Groceries,91.45,4.12,1.11,0.42
ITM13063,Automotive,96.69,2.9,1.12,0.4
ITM13064,Automotive,39.85,4.21,1.17,0.18
ITM13065,Apparel,88.8,1.3,1.99,0.63
ITM13066,Automotive,67.61,3.32,0.3,0.63
ITM13067,Apparel,126.13,3.11,1.63,0.54
ITM13068,Automotive,51.28,2.03,0.62,0.38
ITM13069,Automotive,126.81,2.83,0.79,0.43
ITM13070,Apparel,81.77,3.15,0.25,0.39
ITM13071,Pharma,75.8,4.5,0.77,0.48
ITM13072,Automotive,68.06,0.75,1.98,0.41
ITM13073,Groceries,138.03,4.21,0.85,0.71
ITM13074,Pharma,116.86,4.91,1.37,0.37
ITM13075,Apparel,171.83,3.79,0.33,0.42
ITM13076,Pharma,55.91,3.82,1.85,0.49
ITM13077,Electronics,17.62,1.48,1.67,0.1
ITM13078,Electronics,44.58,2.85,0.83,0.54
ITM13079,Automotive,75.24,3.68,0.76,0.33
ITM13080,Automotive,44.13,3.21,0.92,0.15
ITM13081,Groceries,25.87,2.23,0.86,0.92
ITM13082,Pharma,94.61,4.73,0.59,0.39
ITM13083,Electronics,138.62,2.81,1.98,0.48
ITM13084,Automotive,152.8,4.86,1.64,0.84
ITM13085,Pharma,85.76,3.04,0.61,0.25
ITM13086,Automotive,100.83,4.07,1.97,0.87
ITM13087,Automotive,153.54,3.84,0.13,0.32
ITM13088,Electronics,77.01,3.47,0.93,0.63
ITM13089,Electronics,159.11,0.57,1.18,0.72
ITM13090,Automotive,193.8,0.85,0.17,0.91
ITM13091,Apparel,177.29,3.12,0.41,0.65
ITM13092,Automotive,96.18,4.6,0.59,0.51
ITM13093,Automotive,120.11,3.21,1.47,0.62
ITM13094,Groceries,146.12,1.56,1.89,0.28
